2023-09-25 01:19:58,00:47,39.5
2023-09-25 01:25:18,00:47,39.5
2023-09-25 01:26:36,00:47,39.5
2023-09-25 01:27:19,00:47,39.5
2023-09-25 01:28:05,00:47,39.5
2023-09-25 01:28:48,00:47,39.5
2023-09-25 01:29:31,00:47,39.5
2023-09-25 01:30:23,00:47,39.5
2023-09-25 01:31:01,00:47,39.5
